WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;30/09/2022;Hora:;18:00:00;;;;;;;;;
MG201813826517;Sudeste/MG*Belo Horizonte;01/09/2022;01/09/2022;06/09/2022;06/09/2022;4115;135.19;4663.48;8.21;0;181.49;7
SP201811504132;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;04/09/2022;04/09/2022;3025;117.02;1865.89;10.5;0;188.09;23
SP201812162734;Sudeste/SP*Leme;01/09/2022;01/09/2022;02/09/2022;02/09/2022;2655;132.7;5160.79;6.0;0;195.58;18
SP201812504561;Sudeste/SP*Americana;01/09/2022;01/09/2022;10/09/2022;11/09/2022;3275;128.59;4095.98;3.59;0;196.52;26
RJ201815086495;Sudeste/RJ*São Gonçalo;01/09/2022;01/09/2022;05/09/2022;05/09/2022;4355;115.61;5327.03;7.15;0;203.89;31
SP201813228015;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;11/09/2022;14/09/2022;2275;132.98;2839.02;5.0;0;206.13;31
RS201812841981;Sul/RS*Santa Cruz do Sul;01/09/2022;01/09/2022;11/09/2022;13/09/2022;6265;124.14;3308.67;11.85;0;217.03;20
SP201811507112;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;11/09/2022;12/09/2022;2155;141.31;3454.62;6.02;0;217.1;11
RJ201814221226;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;05/09/2022;05/09/2022;4925;127.26;1822.76;3.765;0;222.87;16
SP201812243557;Sudeste/SP*Campinas;01/09/2022;01/09/2022;11/09/2022;12/09/2022;2835;143.64;6034.97;2.14;0;225.87;29
MG201813387501;Sudeste/MG*Uberlândia;01/09/2022;01/09/2022;09/09/2022;11/09/2022;4195;159.85;1393.67;7.14;0;227.7;34
RJ201813261104;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;06/09/2022;06/09/2022;4665;126.71;1822.76;3.765;0;230.8;12
PR201812404170;Sul/PR*Londrina;01/09/2022;01/09/2022;06/09/2022;06/09/2022;6055;133.06;3268.22;1.92;0;237.61;26
SP201811422696;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;08/09/2022;08/09/2022;3135;159.09;2910.9500000000003;3.35;0;238.11;7
SP201811862358;Sudeste/SP*Taubaté;01/09/2022;01/09/2022;11/09/2022;13/09/2022;3025;163.78;2444.75;6.71;0;268.21;30
SP201813186796;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;09/09/2022;11/09/2022;2425;184.24;2941.3399999999997;18.81;0;272.46;5
SP201813187380;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;10/09/2022;13/09/2022;2815;177.9;5621.39;7.88;0;290.23;44
SP201812188138;Sudeste/SP*Campo Limpo Paulista;01/09/2022;01/09/2022;09/09/2022;10/09/2022;3295;192.5;4705.03;14.66;0;293.16;44
RJ201815423140;Sudeste/RJ*Belford Roxo;01/09/2022;01/09/2022;02/09/2022;02/09/2022;4495;168.9;3244.0699999999997;13.51;0;294.25;38
RJ201813263611;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;06/09/2022;06/09/2022;4395;161.54;1822.76;3.765;0;294.25;38
RJ201815563319;Sudeste/RJ*Belford Roxo;01/09/2022;01/09/2022;03/09/2022;03/09/2022;5025;174.83;3244.0699999999997;13.51;0;303.52;30
MG201811505494;Sudeste/MG*Juiz de Fora;01/09/2022;01/09/2022;06/09/2022;06/09/2022;3675;222.33;2162.82;8.03;0;304.31;12
MG201811504202;Sudeste/MG*Uberlândia;01/09/2022;01/09/2022;10/09/2022;12/09/2022;3535;234.14;1393.67;7.14;0;306.83;15
MG201812709558;Sudeste/MG*Governador Valadares;01/09/2022;01/09/2022;04/09/2022;04/09/2022;4195;232.83;3273.53;4.95;0;307.2;43
SP201811724231;Sudeste/SP*Guarulhos;01/09/2022;01/09/2022;06/09/2022;06/09/2022;3475;195.56;3941.66;7.42;0;315.5;38
RJ201813281008;Sudeste/RJ*Nova Iguaçu;01/09/2022;01/09/2022;04/09/2022;04/09/2022;4435;188.18;508.83;4.1;0;320.03;26
RJ201814507909;Sudeste/RJ*Nova Iguaçu;01/09/2022;01/09/2022;03/09/2022;03/09/2022;4355;183.78;508.83;4.1;0;322.42;19
SC201811527731;Sul/SC*Lages;01/09/2022;01/09/2022;07/09/2022;07/09/2022;7125;399.16;1991.61;3.46;0;346.49;21
SC201812421758;Sul/SC*Criciúma;01/09/2022;01/09/2022;04/09/2022;04/09/2022;6725;391.59;2529.34;5.88;0;347.15;38
SP201812728977;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;10/09/2022;13/09/2022;2575;218.65;2260.12;4.49;0;352.75;25
SP201813028813;Sudeste/SP*Itapira;01/09/2022;01/09/2022;06/09/2022;06/09/2022;2345;233.96;3086.02;6.12;0;355.05;53
RS201812922873;Sul/RS*Santa Cruz do Sul;01/09/2022;01/09/2022;10/09/2022;11/09/2022;6625;206.35;3308.67;11.85;0;361.39;25
SP201813121100;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;11/09/2022;14/09/2022;3365;244.17;2155.77;9.45;0;365.44;7
SP201811685141;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;02/09/2022;02/09/2022;2925;234.39;3816.27;2.895;0;369.23;41
SP201813483265;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;07/09/2022;07/09/2022;3435;263.99;2895.38;4.6;0;393.75;59
RS201811402473;Sul/RS*Porto Alegre;01/09/2022;01/09/2022;11/09/2022;13/09/2022;6415;222.08;5559.2;11.66;0;412.79;21
PR201812382970;Sul/PR*Telêmaco Borba;01/09/2022;01/09/2022;11/09/2022;12/09/2022;5185;239.22;1263.9099999999999;9.75;0;413.16;62
PR201812887096;Sul/PR*Araucária;01/09/2022;01/09/2022;09/09/2022;10/09/2022;5695;242.5;3053.9100000000003;6.22;0;415.96;54
SP201813081791;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;09/09/2022;12/09/2022;2115;285.04;3222.43;7.25;0;427.34;60
SP201813441624;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;06/09/2022;06/09/2022;2225;291.6;4199.79;11.74;0;447.21;49
SP201813544043;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;09/09/2022;10/09/2022;3305;296.61;1586.52;4.8;0;473.25;52
RJ201815723409;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;07/09/2022;07/09/2022;4345;263.55;732.63;10.67;0;484.46;29
MG201812221026;Sudeste/MG*Juiz de Fora;01/09/2022;01/09/2022;04/09/2022;04/09/2022;3535;374.9;2162.82;8.03;0;491.29;74
SP201812447304;Sudeste/SP*São Paulo;01/09/2022;01/09/2022;07/09/2022;07/09/2022;3345;365.32;2787.44;12.81;0;565.25;57
PR201811464930;Sul/PR*Apucarana;01/09/2022;01/09/2022;11/09/2022;13/09/2022;5225;350.08;519.32;9.39;0;649.5;71
RJ201814443020;Sudeste/RJ*Belford Roxo;01/09/2022;01/09/2022;10/09/2022;11/09/2022;4595;382.28;3244.0699999999997;13.51;0;707.93;64
PR201811783576;Sul/PR*Almirante Tamandaré;01/09/2022;01/09/2022;11/09/2022;14/09/2022;5875;568.28;2813.46;8.61;0;1007.58;30
SC201811827574;Sul/SC*Lages;01/09/2022;01/09/2022;07/09/2022;07/09/2022;6995;1596.49;1991.61;3.46;0;1390.67;153
RJ201813047516;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;05/09/2022;05/09/2022;4605;1586.14;732.63;10.67;0;2937.3;59
SC201812925148;Sul/SC*Criciúma;01/09/2022;01/09/2022;06/09/2022;06/09/2022;6945;3869.26;2529.34;5.88;0;3307.06;397
RJ201813601583;Sudeste/RJ*São Gonçalo;01/09/2022;01/09/2022;05/09/2022;05/09/2022;5085;2128.54;5327.03;7.15;0;3632.32;145
RJ201813263611;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;06/09/2022;06/09/2022;4395;3206.16;1822.76;3.765;0;5926.35;474
RJ201813986722;Sudeste/RJ*Nova Iguaçu;01/09/2022;01/09/2022;04/09/2022;04/09/2022;4335;3453.03;508.83;4.1;0;6244.18;375
RJ201813047516;Sudeste/RJ*Campos dos Goytacazes;01/09/2022;01/09/2022;05/09/2022;05/09/2022;4605;3649.25;732.63;10.67;0;6493.33;779
RJ201815423140;Sudeste/RJ*Belford Roxo;01/09/2022;01/09/2022;02/09/2022;02/09/2022;4495;27838.92;3244.0699999999997;13.51;0;50524.35;4547
RJ201813986722;Sudeste/RJ*Nova Iguaçu;01/09/2022;01/09/2022;04/09/2022;04/09/2022;4335;34958.31;508.83;4.1;0;59757.8;2988
SP201812646806;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;05/09/2022;05/09/2022;3375;70.34;3273.8;4.35;0;110.21;12
SP201813304177;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;2545;194.34;4974.49;2.775;0;300.69;21
SP201813863997;Sudeste/SP*Santo André;02/09/2022;02/09/2022;06/09/2022;06/09/2022;3395;83.03;4080.74;6.23;0;130.8;7
SP201811585554;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;07/09/2022;07/09/2022;3065;81.3;4544.01;11.77;0;129.24;16
SP201812383349;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;12/09/2022;15/09/2022;2665;196.53;2819.66;3.075;0;314.14;47
MG201811566703;Sudeste/MG*Patos de Minas;02/09/2022;02/09/2022;05/09/2022;05/09/2022;3785;252.49;1405.53;0.895;0;341.94;51
RJ201813926043;Sudeste/RJ*Rio de Janeiro;02/09/2022;02/09/2022;10/09/2022;12/09/2022;4735;86.8;2631.24;11.7;0;155.27;23
SP201813143281;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;03/09/2022;03/09/2022;2345;128.56;4581.06;4.32;0;194.76;8
MG201811402856;Sudeste/MG*Uberaba;02/09/2022;02/09/2022;12/09/2022;15/09/2022;4055;265.47;2218.82;1.84;0;350.27;28
SP201812122546;Sudeste/SP*Jacareí;02/09/2022;02/09/2022;03/09/2022;03/09/2022;3505;84.69;3970.56;4.46;0;131.5;4
MG201811744076;Sudeste/MG*Montes Claros;02/09/2022;02/09/2022;09/09/2022;09/09/2022;4035;161.28;1233.67;6.41;0;220.75;13
SP201811645202;Sudeste/SP*Taboão da Serra;02/09/2022;02/09/2022;06/09/2022;06/09/2022;2065;201.89;1915.66;4.3549999999999995;0;312.38;47
SP201813568222;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;11/09/2022;12/09/2022;3215;176.54;3233.92;3.58;0;280.65;34
SP201812929375;Sudeste/SP*Ribeirão Pires;02/09/2022;02/09/2022;05/09/2022;05/09/2022;2765;218.82;1712.5;4.35;0;334.41;7
RJ201815686762;Sudeste/RJ*Duque de Caxias;02/09/2022;02/09/2022;10/09/2022;12/09/2022;4605;170.69;2934.61;6.09;0;298.94;45
RJ201815129222;Sudeste/RJ*Rio de Janeiro;02/09/2022;02/09/2022;08/09/2022;08/09/2022;4865;151.27;2631.24;11.7;0;256.83;31
SP201812542673;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;3035;65.07;1568.17;4.99;0;104.01;7
SP201811884089;Sudeste/SP*Santo André;02/09/2022;02/09/2022;10/09/2022;13/09/2022;2425;72.73;8503.0;6.63;0;108.11;14
RS201812069609;Sul/RS*Santana do Livramento;02/09/2022;02/09/2022;05/09/2022;05/09/2022;6295;72.36;5446.85;4.235;0;129.91;18
SP201813968718;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;04/09/2022;04/09/2022;2115;83.68;2587.12;13.68;0;131.35;11
MG201812469884;Sudeste/MG*Montes Claros;02/09/2022;02/09/2022;06/09/2022;06/09/2022;3695;133.1;5190.36;3.07;0;185.15;22
SP201811565682;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;11/09/2022;13/09/2022;2885;138.0;1602.88;3.035;22;205.48;14
SP201813705582;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;08/09/2022;08/09/2022;3175;145.04;1135.27;4.19;0;234.0;7
SP201811444162;Sudeste/SP*Suzano;02/09/2022;02/09/2022;06/09/2022;06/09/2022;2325;190.8;3092.84;4.95;0;281.69;6
SP201813001578;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;10/09/2022;12/09/2022;3245;199.62;2598.59;3.9;0;324.46;45
SP201813508481;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;10/09/2022;12/09/2022;3315;202.52;5148.64;10.54;0;326.72;42
SP201812328066;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;05/09/2022;05/09/2022;3025;209.39;2093.44;7.21;0;332.26;47
PR201812361910;Sul/PR*Guarapuava;02/09/2022;02/09/2022;07/09/2022;07/09/2022;5475;204.65;1687.03;1.45;0;349.23;35
SP201812382346;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;3125;255.82;2191.05;8.06;0;382.22;42
RJ201813044149;Sudeste/RJ*São Gonçalo;02/09/2022;02/09/2022;11/09/2022;12/09/2022;4345;231.53;1139.85;5.17;0;425.6;43
SP201813742561;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;10/09/2022;13/09/2022;2205;308.29;2020.04;11.99;0;466.22;23
RJ201813242026;Sudeste/RJ*São Gonçalo;02/09/2022;02/09/2022;03/09/2022;03/09/2022;4955;262.76;1139.85;5.17;1;466.72;65
RJ201814228863;Sudeste/RJ*Duque de Caxias;02/09/2022;02/09/2022;07/09/2022;07/09/2022;4815;259.34;2934.61;6.09;0;484.75;19
SP201812243830;Sudeste/SP*Itapira;02/09/2022;02/09/2022;12/09/2022;14/09/2022;3165;314.43;3743.63;5.85;0;502.6;45
SP201813409205;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;12/09/2022;15/09/2022;2135;311.31;1350.51;2.91;0;505.05;30
RJ201815722340;Sudeste/RJ*Duque de Caxias;02/09/2022;02/09/2022;11/09/2022;14/09/2022;4375;292.18;2934.61;6.09;0;538.08;22
RS201813983789;Sul/RS*Santana do Livramento;02/09/2022;02/09/2022;08/09/2022;08/09/2022;6315;323.88;5446.85;4.235;0;560.35;56
SP201813566253;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;11/09/2022;14/09/2022;2105;391.1;2398.16;3.3;0;584.34;76
SP201811542687;Sudeste/SP*Araraquara;02/09/2022;02/09/2022;12/09/2022;13/09/2022;3405;415.73;589.18;6.83;0;633.1;57
MG201813326630;Sudeste/MG*Uberaba;02/09/2022;02/09/2022;09/09/2022;09/09/2022;3945;512.83;2218.82;1.84;0;723.83;65
SP201811586189;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;3295;471.12;703.73;6.79;0;751.68;83
SP201813444208;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;06/09/2022;06/09/2022;3105;494.07;407.57;25.75;0;809.09;24
MG201813009409;Sudeste/MG*Montes Claros;02/09/2022;02/09/2022;07/09/2022;07/09/2022;4205;615.45;5190.36;3.07;0;823.35;107
SP201812646410;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;2085;567.24;1357.85;2.84;0;885.55;62
SP201811441575;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;11/09/2022;12/09/2022;2195;591.91;5748.1;7.99;0;892.03;54
SP201812289266;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;07/09/2022;07/09/2022;2815;555.82;4749.86;2.58;0;898.37;90
SP201812408117;Sudeste/SP*Campinas;02/09/2022;02/09/2022;11/09/2022;14/09/2022;2225;563.07;4189.29;15.72;0;905.04;127
RS201813646048;Sul/RS*Caxias do Sul;02/09/2022;02/09/2022;07/09/2022;07/09/2022;6495;534.15;2897.76;10.48;0;991.0;109
SP201812843118;Sudeste/SP*Birigüi;02/09/2022;02/09/2022;07/09/2022;07/09/2022;2515;709.16;2882.07;11.86;0;1054.12;42
SP201813045261;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;07/09/2022;07/09/2022;2965;765.4;3460.23;8.85;0;1232.53;148
RS201811587509;Sul/RS*Cachoeirinha;02/09/2022;02/09/2022;11/09/2022;13/09/2022;6405;713.74;1512.96;2.94;0;1297.7;39
SP201811844959;Sudeste/SP*Tupã;02/09/2022;02/09/2022;04/09/2022;04/09/2022;3135;899.68;4815.99;1.355;0;1451.44;189
RJ201814228863;Sudeste/RJ*Duque de Caxias;02/09/2022;02/09/2022;07/09/2022;07/09/2022;4815;889.45;2934.61;6.09;0;1585.47;79
SP201812486853;Sudeste/SP*São Bernardo do Campo;02/09/2022;02/09/2022;08/09/2022;08/09/2022;3355;1151.77;1119.56;4.27;0;1735.77;122
SP201812724093;Sudeste/SP*Campinas;02/09/2022;02/09/2022;04/09/2022;04/09/2022;3105;1359.07;4964.14;5.86;0;2003.05;100
RJ201813821641;Sudeste/RJ*São Gonçalo;02/09/2022;02/09/2022;10/09/2022;11/09/2022;4335;1135.73;1139.85;5.17;0;2006.59;120
RJ201814006670;Sudeste/RJ*Rio de Janeiro;02/09/2022;02/09/2022;05/09/2022;05/09/2022;4935;1564.16;2631.24;11.7;0;2660.13;186
RJ201813044149;Sudeste/RJ*São Gonçalo;02/09/2022;02/09/2022;11/09/2022;12/09/2022;4345;1628.59;1139.85;5.17;0;2857.18;286
SP201813688260;Sudeste/SP*São Bernardo do Campo;02/09/2022;02/09/2022;03/09/2022;03/09/2022;2345;1928.05;1632.81;5.99;0;2972.63;89
RS201813581018;Sul/RS*Rio Grande;02/09/2022;02/09/2022;09/09/2022;09/09/2022;6215;1956.39;4742.01;2.09;0;3373.09;270
SP201812866187;Sudeste/SP*São Paulo;02/09/2022;02/09/2022;09/09/2022;09/09/2022;2245;2248.8;2541.34;12.02;14;3467.16;416
RS201812568340;Sul/RS*Caxias do Sul;02/09/2022;02/09/2022;03/09/2022;03/09/2022;6375;2507.06;2897.76;10.48;0;4468.91;402
MG201813142069;Sudeste/MG*Montes Claros;02/09/2022;02/09/2022;06/09/2022;06/09/2022;4215;3392.05;1233.67;6.41;0;4491.0;135
RJ201814006670;Sudeste/RJ*Rio de Janeiro;02/09/2022;02/09/2022;05/09/2022;05/09/2022;4935;2623.13;2631.24;11.7;0;4491.66;494
SP201811942378;Sudeste/SP*São José dos Campos;02/09/2022;02/09/2022;06/09/2022;06/09/2022;2335;6335.15;1670.26;11.38;0;9337.0;1401
MG201812501929;Sudeste/MG*Patos de Minas;02/09/2022;02/09/2022;03/09/2022;03/09/2022;4185;9582.41;1405.53;0.895;0;13907.7;834
SP201812848574;Sudeste/SP*São José dos Campos;02/09/2022;02/09/2022;11/09/2022;12/09/2022;3315;9699.08;1399.99;8.14;22;14616.95;1608
RS201812443823;Sul/RS*Rio Grande;02/09/2022;02/09/2022;06/09/2022;06/09/2022;6715;13160.49;4742.01;2.09;0;22690.5;1361
RS201813741938;Sul/RS*Cachoeirinha;02/09/2022;02/09/2022;09/09/2022;09/09/2022;6195;15325.69;1512.96;2.94;0;28224.1;4234
MG201812762351;Sudeste/MG*João Monlevade;03/09/2022;03/09/2022;06/09/2022;06/09/2022;3585;96.63;1601.1;1.715;0;137.9;6
MG201812441598;Sudeste/MG*Belo Horizonte;03/09/2022;03/09/2022;08/09/2022;08/09/2022;4175;83.61;5120.11;17.18;0;111.08;8
SP201813422841;Sudeste/SP*Caraguatatuba;03/09/2022;03/09/2022;13/09/2022;14/09/2022;2155;110.81;3282.07;7.35;0;175.52;14
RJ201813007256;Sudeste/RJ*Volta Redonda;03/09/2022;03/09/2022;10/09/2022;10/09/2022;4745;76.81;3502.01;5.09;0;131.08;17
MG201813625245;Sudeste/MG*Juiz de Fora;03/09/2022;03/09/2022;04/09/2022;04/09/2022;4265;190.92;3195.24;1.7000000000000002;0;249.34;30
SP201812325390;Sudeste/SP*Jacareí;03/09/2022;03/09/2022;11/09/2022;14/09/2022;2905;189.05;1146.1399999999999;2.8550000000000004;0;293.03;6
MG201811947215;Sudeste/MG*Pará de Minas;03/09/2022;03/09/2022;09/09/2022;09/09/2022;4255;82.85;1136.42;8.26;0;120.24;2
SP201813763624;Sudeste/SP*Guarulhos;03/09/2022;03/09/2022;09/09/2022;09/09/2022;2205;108.96;3923.37;7.15;0;176.44;4
RS201812121727;Sul/RS*São Leopoldo;03/09/2022;03/09/2022;12/09/2022;15/09/2022;6705;90.77;1675.85;9.2;0;154.89;19
RJ201813029003;Sudeste/RJ*Niterói;03/09/2022;03/09/2022;09/09/2022;09/09/2022;4705;87.91;6638.85;16.17;0;152.62;18
SP201811584798;Sudeste/SP*São Bernardo do Campo;03/09/2022;03/09/2022;04/09/2022;04/09/2022;2425;76.27;1238.23;3.01;0;120.36;2
SP201812769647;Sudeste/SP*Santos;03/09/2022;03/09/2022;12/09/2022;14/09/2022;2655;80.41;3604.83;5.14;0;120.56;12
SP201811666508;Sudeste/SP*Andradina;03/09/2022;03/09/2022;09/09/2022;09/09/2022;2775;76.0;10314.79;5.37;0;121.7;17
SP201811408906;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;11/09/2022;14/09/2022;2225;79.8;2069.98;9.43;0;127.79;19
SC201813888656;Sul/SC*Brusque;03/09/2022;03/09/2022;11/09/2022;13/09/2022;7085;159.17;2394.66;5.2;0;145.49;15
SP201812201084;Sudeste/SP*São Bernardo do Campo;03/09/2022;03/09/2022;04/09/2022;04/09/2022;2175;117.44;2069.13;6.46;0;185.0;20
RJ201814061029;Sudeste/RJ*Volta Redonda;03/09/2022;03/09/2022;09/09/2022;09/09/2022;4725;99.71;3502.01;5.09;0;186.72;22
SP201812402475;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;08/09/2022;08/09/2022;2135;124.57;4029.55;6.34;0;188.38;26
SP201812365652;Sudeste/SP*Sumaré;03/09/2022;03/09/2022;10/09/2022;10/09/2022;2425;124.31;4238.57;6.55;0;192.34;25
PR201813961552;Sul/PR*Londrina;03/09/2022;03/09/2022;07/09/2022;07/09/2022;5905;120.88;3667.16;7.04;0;225.1;27
SP201811788554;Sudeste/SP*Lorena;03/09/2022;03/09/2022;04/09/2022;04/09/2022;2415;145.31;1406.72;6.49;0;234.0;26
MG201813261909;Sudeste/MG*Montes Claros;03/09/2022;03/09/2022;10/09/2022;10/09/2022;4025;175.28;1872.05;2.0599999999999996;0;244.26;7
SP201811865949;Sudeste/SP*Guarulhos;03/09/2022;03/09/2022;10/09/2022;10/09/2022;2445;174.92;2565.3900000000003;13.62;0;282.19;20
SC201811988112;Sul/SC*Brusque;03/09/2022;03/09/2022;09/09/2022;09/09/2022;6995;335.66;2100.71;11.7;0;287.87;40
SP201812507897;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;07/09/2022;07/09/2022;2125;177.12;941.12;5.72;0;290.05;32
SP201812865931;Sudeste/SP*Santo André;03/09/2022;03/09/2022;13/09/2022;15/09/2022;3485;211.52;1645.62;8.92;0;312.8;34
SP201812324478;Sudeste/SP*Araraquara;03/09/2022;03/09/2022;08/09/2022;08/09/2022;3265;217.92;2589.87;9.8;0;326.72;33
SP201812882187;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;04/09/2022;04/09/2022;2545;229.65;801.57;4.85;0;352.2;11
SP201812403074;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;06/09/2022;06/09/2022;3055;253.5;7613.16;3.27;0;381.38;53
SP201813184062;Sudeste/SP*Presidente Prudente;03/09/2022;03/09/2022;11/09/2022;12/09/2022;2075;244.34;2055.92;1.47;0;382.83;34
MG201813789323;Sudeste/MG*Belo Horizonte;03/09/2022;03/09/2022;07/09/2022;07/09/2022;4235;284.86;5120.11;17.18;0;390.6;35
SC201813023971;Sul/SC*Joinville;03/09/2022;03/09/2022;10/09/2022;10/09/2022;6885;473.26;1601.1;8.81;0;410.82;25
SP201811864657;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;13/09/2022;16/09/2022;2245;282.77;2003.9;8.68;0;438.3;39
SP201812628547;Sudeste/SP*Limeira;03/09/2022;03/09/2022;08/09/2022;08/09/2022;2085;322.37;3548.87;5.45;0;513.41;36
SP201812085102;Sudeste/SP*São Paulo;03/09/2022;03/09/2022;04/09/2022;04/09/2022;2115;353.37;1548.02;4.335;0;547.73;82
MG201813426678;Sudeste/MG*Montes Claros;03/09/2022;03/09/2022;06/09/2022;06/09/2022;3875;416.55;1872.05;2.0599999999999996;0;547.73;77
RJ201814765722;Sudeste/RJ*Niterói;03/09/2022;03/09/2022;04/09/2022;04/09/2022;4875;312.41;6638.85;16.17;0;566.99;51
