WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;30/09/2023;Hora:;18:00:00;;;;;;;;;
RJ201915641733;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;11/09/2023;13/09/2023;4845;79.46;3574.83;5.93;0;142.41;13
PR201914728978;Sul/PR*Paranavaí;01/09/2023;01/09/2023;05/09/2023;05/09/2023;5425;76.08;5494.41;4.61;0;142.48;14
RJ201914164935;Sudeste/RJ*Nova Iguaçu;01/09/2023;01/09/2023;08/09/2023;08/09/2023;4475;83.22;4265.98;3.44;0;155.56;11
RJ201915843140;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;02/09/2023;02/09/2023;4395;93.25;2138.8;4.45;0;158.58;11
SP201913982233;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;05/09/2023;05/09/2023;2545;104.78;2587.6;7.65;0;161.99;3
MG201915581584;Sudeste/MG*Ribeirão das Neves;01/09/2023;01/09/2023;05/09/2023;05/09/2023;3695;102.79;2836.2;0.96;0;162.8;24
RJ201913663812;Sudeste/RJ*Queimados;01/09/2023;01/09/2023;07/09/2023;07/09/2023;4375;100.02;4179.74;6.21;0;169.81;20
RJ201912783773;Sudeste/RJ*Macaé;01/09/2023;01/09/2023;11/09/2023;12/09/2023;4605;95.98;3064.19;3.25;0;171.4;5
SC201914761569;Sul/SC*Brusque;01/09/2023;01/09/2023;11/09/2023;13/09/2023;6955;92.05;5813.89;20.94;0;171.41;17
SP201916224737;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2835;114.91;4301.32;9.45;0;174.42;21
SP201915405552;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;07/09/2023;07/09/2023;2495;113.48;2277.14;6.69;0;175.12;12
SP201912981764;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;02/09/2023;02/09/2023;2185;114.7;1333.89;12.32;0;180.0;11
SP201915826550;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;04/09/2023;04/09/2023;3325;118.15;3112.64;4.22;0;181.65;25
SP201914143018;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;02/09/2023;02/09/2023;3165;121.16;2216.23;2.075;0;184.24;7
SP201913861944;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;07/09/2023;07/09/2023;2915;130.3;2812.87;4.84;0;186.25;4
RS201916127007;Sul/RS*Caxias do Sul;01/09/2023;01/09/2023;10/09/2023;13/09/2023;6325;198.05;1893.06;5.7;0;187.12;6
RJ201913602406;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;05/09/2023;05/09/2023;4995;109.82;3574.83;5.93;0;188.04;28
RS201915244442;Sul/RS*Santana do Livramento;01/09/2023;01/09/2023;10/09/2023;11/09/2023;6405;199.54;2563.81;2.03;0;188.53;19
RJ201913509663;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;06/09/2023;06/09/2023;5075;112.94;3574.83;5.93;0;192.4;19
RS201913984299;Sul/RS*Porto Alegre;01/09/2023;01/09/2023;08/09/2023;08/09/2023;6295;192.77;3209.7;15.84;0;192.62;27
SP201915483826;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;09/09/2023;09/09/2023;2575;129.57;1977.54;8.63;0;193.16;25
MG201912884359;Sudeste/MG*Barbacena;01/09/2023;01/09/2023;06/09/2023;06/09/2023;3835;118.5;1252.21;6.02;0;202.87;14
MG201913025273;Sudeste/MG*Ribeirão das Neves;01/09/2023;01/09/2023;02/09/2023;02/09/2023;3695;128.25;2836.2;0.96;0;204.19;14
RJ201915147135;Sudeste/RJ*Petrópolis;01/09/2023;01/09/2023;02/09/2023;02/09/2023;4925;120.86;3755.48;6.83;0;207.31;17
PR201915321594;Sul/PR*Piraquara;01/09/2023;01/09/2023;06/09/2023;06/09/2023;5265;118.04;1927.69;2.44;0;213.07;26
MG201915968183;Sudeste/MG*Juiz de Fora;01/09/2023;01/09/2023;06/09/2023;06/09/2023;4025;135.72;1527.43;10.83;0;214.21;13
SP201914905374;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;05/09/2023;05/09/2023;3245;136.36;1569.96;2.535;0;214.4;26
RJ201912783773;Sudeste/RJ*Macaé;01/09/2023;01/09/2023;11/09/2023;12/09/2023;4605;116.23;3064.19;3.25;0;214.44;15
SP201913263756;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;04/09/2023;04/09/2023;2375;152.14;3144.76;9.13;0;214.88;13
PR201913185731;Sul/PR*Londrina;01/09/2023;01/09/2023;06/09/2023;06/09/2023;5625;116.7;3649.07;5.0;0;215.31;4
RJ201912841827;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;03/09/2023;03/09/2023;4645;124.08;3589.52;3.69;0;215.79;9
RJ201914225832;Sudeste/RJ*Nova Iguaçu;01/09/2023;01/09/2023;10/09/2023;13/09/2023;5025;131.06;4265.98;3.44;0;223.27;13
RJ201915843140;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;02/09/2023;02/09/2023;4395;126.68;2138.8;4.45;0;227.84;5
RJ201915784827;Sudeste/RJ*Campos dos Goytacazes;01/09/2023;01/09/2023;10/09/2023;13/09/2023;4715;127.72;2911.49;12.28;0;228.88;9
RJ201914786391;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;09/09/2023;09/09/2023;4345;134.42;1061.3600000000001;3.7750000000000004;0;232.16;19
SP201914608918;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;09/09/2023;10/09/2023;3175;152.78;2228.54;0.41000000000000003;0;234.47;21
SC201914605175;Sul/SC*Brusque;01/09/2023;01/09/2023;09/09/2023;11/09/2023;7155;135.61;5813.89;20.94;0;247.47;7
SP201913922307;Sudeste/SP*Campinas;01/09/2023;01/09/2023;08/09/2023;08/09/2023;3385;171.02;2893.31;2.525;0;255.4;10
RS201914464015;Sul/RS*Caxias do Sul;01/09/2023;01/09/2023;03/09/2023;03/09/2023;6455;267.52;4852.38;19.81;0;259.83;13
SP201912702515;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;07/09/2023;07/09/2023;2905;183.7;2422.29;7.98;0;261.24;29
RJ201914403325;Sudeste/RJ*Campos dos Goytacazes;01/09/2023;01/09/2023;03/09/2023;03/09/2023;4475;147.97;2911.49;12.28;0;261.89;39
RS201913426885;Sul/RS*Santa Maria;01/09/2023;01/09/2023;10/09/2023;12/09/2023;6665;274.42;3745.59;11.98;0;273.71;19
RJ201913466021;Sudeste/RJ*Queimados;01/09/2023;01/09/2023;02/09/2023;02/09/2023;5115;155.64;4179.74;6.21;0;289.3;9
RJ201914841178;Sudeste/RJ*Petrópolis;01/09/2023;01/09/2023;07/09/2023;07/09/2023;4395;164.21;3755.48;6.83;0;289.62;35
SP201914488516;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;02/09/2023;02/09/2023;2735;205.28;1034.03;7.17;0;289.95;38
SP201915644519;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;09/09/2023;12/09/2023;2925;203.43;2626.19;6.21;0;296.89;21
RJ201914164935;Sudeste/RJ*Nova Iguaçu;01/09/2023;01/09/2023;08/09/2023;08/09/2023;4475;161.0;4265.98;3.44;0;301.49;12
RS201915208347;Sul/RS*Porto Alegre;01/09/2023;01/09/2023;07/09/2023;07/09/2023;6485;314.37;3209.7;15.84;0;304.8;46
RS201912728136;Sul/RS*Caxias do Sul;01/09/2023;01/09/2023;06/09/2023;06/09/2023;6515;313.46;4852.38;19.81;0;321.3;26
RS201913428908;Sul/RS*Santa Maria;01/09/2023;01/09/2023;09/09/2023;09/09/2023;6485;348.22;3745.59;11.98;0;332.4;17
RJ201913663812;Sudeste/RJ*Queimados;01/09/2023;01/09/2023;07/09/2023;07/09/2023;4375;198.91;4179.74;6.21;0;350.81;14
RJ201915305962;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;06/09/2023;06/09/2023;4355;203.91;1061.3600000000001;3.7750000000000004;0;365.43;29
RJ201914107779;Sudeste/RJ*Petrópolis;01/09/2023;01/09/2023;05/09/2023;05/09/2023;4645;210.17;3755.48;6.83;0;369.37;26
RJ201914786391;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;09/09/2023;09/09/2023;4345;200.58;1061.3600000000001;3.7750000000000004;0;376.33;8
SP201915908997;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;08/09/2023;08/09/2023;3015;254.29;6434.44;19.51;0;380.45;38
SP201914563600;Sudeste/SP*Marília;01/09/2023;01/09/2023;11/09/2023;14/09/2023;2235;251.55;1157.16;5.85;0;381.14;30
SP201914889747;Sudeste/SP*São José dos Campos;01/09/2023;01/09/2023;08/09/2023;08/09/2023;2645;263.91;2217.18;7.83;0;406.52;20
RS201913425386;Sul/RS*Porto Alegre;01/09/2023;01/09/2023;07/09/2023;07/09/2023;6205;429.84;1978.67;6.85;0;408.9;16
SP201915423412;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;11/09/2023;14/09/2023;2555;282.35;712.89;4.44;0;417.93;46
SP201916205041;Sudeste/SP*Suzano;01/09/2023;01/09/2023;02/09/2023;02/09/2023;2555;274.55;1826.08;6.83;0;423.69;55
RJ201915824921;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;10/09/2023;13/09/2023;4765;282.14;3589.52;3.69;0;482.29;39
SP201915824408;Sudeste/SP*Poá;01/09/2023;01/09/2023;05/09/2023;05/09/2023;2195;357.99;3161.57;11.8;0;523.38;37
SP201913568804;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;02/09/2023;02/09/2023;2085;354.7;2176.92;3.975;0;530.67;48
RJ201912841827;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;03/09/2023;03/09/2023;4645;333.13;3589.52;3.69;0;606.79;91
SP201913561336;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2525;409.01;2095.44;1.75;0;626.54;13
RJ201915385542;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;10/09/2023;12/09/2023;4335;354.27;1821.12;13.51;0;662.19;66
SC201913045059;Sul/SC*Chapecó;01/09/2023;01/09/2023;05/09/2023;05/09/2023;7015;369.58;2076.87;9.22;0;681.89;20
RS201913927932;Sul/RS*Santana do Livramento;01/09/2023;01/09/2023;02/09/2023;02/09/2023;6705;817.09;2563.81;2.03;0;817.91;25
RJ201915641733;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;11/09/2023;13/09/2023;4845;506.67;3574.83;5.93;0;898.35;135
SP201915447495;Sudeste/SP*Guarujá;01/09/2023;01/09/2023;09/09/2023;09/09/2023;2915;655.05;1140.24;3.52;0;1018.43;132
RJ201914264081;Sudeste/RJ*Macaé;01/09/2023;01/09/2023;10/09/2023;13/09/2023;4595;597.24;3064.19;3.25;0;1040.49;104
SP201912906883;Sudeste/SP*Birigüi;01/09/2023;01/09/2023;08/09/2023;08/09/2023;2955;689.0;2948.31;18.17;0;1077.23;118
RJ201915785933;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;02/09/2023;02/09/2023;4555;637.2;1821.12;13.51;0;1113.98;134
RJ201912767223;Sudeste/RJ*Nova Iguaçu;01/09/2023;01/09/2023;03/09/2023;03/09/2023;4925;625.85;4265.98;3.44;0;1119.59;67
RJ201913322786;Sudeste/RJ*Rio de Janeiro;01/09/2023;01/09/2023;02/09/2023;02/09/2023;5075;642.9;3589.52;3.69;0;1179.64;153
MG201913226888;Sudeste/MG*Juiz de Fora;01/09/2023;01/09/2023;10/09/2023;12/09/2023;3805;826.91;1527.43;10.83;0;1369.29;151
SP201915387357;Sudeste/SP*São José dos Campos;01/09/2023;01/09/2023;09/09/2023;09/09/2023;3515;927.96;1435.6899999999998;6.31;0;1456.31;131
SC201913929831;Sul/SC*Chapecó;01/09/2023;01/09/2023;05/09/2023;05/09/2023;7055;976.21;2076.87;9.22;0;1674.46;50
SP201912609286;Sudeste/SP*Poá;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2615;1124.31;807.24;10.25;0;1703.5;153
SP201913821702;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2975;2373.6;471.75;3.57;0;3563.97;392
RJ201915563208;Sudeste/RJ*Queimados;01/09/2023;01/09/2023;04/09/2023;04/09/2023;5075;2135.22;4179.74;6.21;0;3847.24;500
SP201915021606;Sudeste/SP*Guarulhos;01/09/2023;01/09/2023;04/09/2023;04/09/2023;3245;3439.84;387.67;0.06;0;5064.55;101
SP201913366673;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2065;3802.49;6123.89;5.12;0;5803.55;290
SP201915229032;Sudeste/SP*São Paulo;01/09/2023;01/09/2023;03/09/2023;03/09/2023;2405;6178.41;2760.69;4.81;0;9080.56;999
RS201914163102;Sul/RS*Caxias do Sul;01/09/2023;01/09/2023;08/09/2023;08/09/2023;6395;11282.29;1893.06;5.7;0;11607.29;580
SP201914789850;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;14/09/2023;2045;144.75;1948.55;8.12;0;216.56;15
SP201913727842;Sudeste/SP*Mauá;02/09/2023;02/09/2023;03/09/2023;03/09/2023;3515;71.64;4046.75;11.33;0;103.47;5
SP201913048721;Sudeste/SP*Ribeirão Pires;02/09/2023;02/09/2023;09/09/2023;09/09/2023;2845;215.28;3902.74;9.7;0;316.4;13
SP201914406355;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;14/09/2023;2115;186.01;2530.54;7.88;0;284.42;26
SP201913689905;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;12/09/2023;13/09/2023;2055;223.26;2197.85;3.0;0;318.04;10
SP201914806555;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;07/09/2023;07/09/2023;3175;168.41;2415.02;5.54;0;260.86;23
SP201915069668;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;14/09/2023;2085;172.89;3117.71;4.55;0;270.31;30
SP201912806843;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;05/09/2023;05/09/2023;3215;105.88;323.25;19.76;0;164.0;5
MG201912929058;Sudeste/MG*Sete Lagoas;02/09/2023;02/09/2023;06/09/2023;06/09/2023;4015;207.69;3269.55;7.48;0;328.94;43
SC201912682416;Sul/SC*Blumenau;02/09/2023;02/09/2023;04/09/2023;04/09/2023;6765;128.89;6160.47;1.72;0;228.93;7
SC201912767413;Sul/SC*Lages;02/09/2023;02/09/2023;08/09/2023;08/09/2023;7165;161.75;3034.0;3.6;0;288.84;20
MG201915581149;Sudeste/MG*Coronel Fabriciano;02/09/2023;02/09/2023;04/09/2023;04/09/2023;4125;88.37;6045.87;11.12;0;137.8;6
SP201913861341;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;03/09/2023;03/09/2023;2775;92.39;7569.79;10.55;0;134.84;11
SP201916163937;Sudeste/SP*Campinas;02/09/2023;02/09/2023;05/09/2023;05/09/2023;3345;120.71;1991.61;6.83;0;183.22;24
SP201915166911;Sudeste/SP*Taboão da Serra;02/09/2023;02/09/2023;12/09/2023;15/09/2023;2425;125.15;2109.9;5.69;0;185.9;15
SP201915742346;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;06/09/2023;06/09/2023;3075;229.85;2590.96;8.37;0;348.25;38
SP201916048070;Sudeste/SP*Marília;02/09/2023;02/09/2023;12/09/2023;14/09/2023;2705;122.65;1216.0400000000002;13.9;0;175.92;23
RJ201912682166;Sudeste/RJ*Rio de Janeiro;02/09/2023;02/09/2023;12/09/2023;14/09/2023;4705;108.97;2959.85;2.075;0;195.64;12
SP201912982430;Sudeste/SP*Tupã;02/09/2023;02/09/2023;12/09/2023;15/09/2023;2565;144.74;1247.45;5.390000000000001;0;206.89;8
MG201913421397;Sudeste/MG*Contagem;02/09/2023;02/09/2023;11/09/2023;12/09/2023;3845;88.6;2239.12;4.095;0;138.15;10
SP201915803845;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;07/09/2023;07/09/2023;2175;112.06;1850.24;10.65;0;168.86;7
RJ201913243150;Sudeste/RJ*Volta Redonda;02/09/2023;02/09/2023;09/09/2023;09/09/2023;4705;78.31;5244.32;9.0;0;146.65;13
SP201915608953;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;07/09/2023;07/09/2023;2665;68.87;3552.25;3.85;0;102.3;10
SP201915309850;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;13/09/2023;3085;76.98;1095.01;5.55;0;109.28;16
SP201914082847;Sudeste/SP*Indaiatuba;02/09/2023;02/09/2023;06/09/2023;06/09/2023;3315;103.91;2523.83;3.85;0;150.6;17
SC201914824446;Sul/SC*Florianópolis;02/09/2023;02/09/2023;06/09/2023;06/09/2023;6985;71.16;2537.59;1.12;0;132.26;16
SP201912864606;Sudeste/SP*Jacareí;02/09/2023;02/09/2023;12/09/2023;14/09/2023;2045;107.15;2824.91;7.06;0;163.54;16
SC201912721483;Sul/SC*Florianópolis;02/09/2023;02/09/2023;03/09/2023;03/09/2023;7145;99.33;2537.59;1.12;0;180.92;27
RJ201913243150;Sudeste/RJ*Volta Redonda;02/09/2023;02/09/2023;09/09/2023;09/09/2023;4705;115.13;5244.32;9.0;0;198.5;26
SP201913883529;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;12/09/2023;2745;133.68;7100.02;11.59;0;206.68;12
SC201915389270;Sul/SC*Lages;02/09/2023;02/09/2023;05/09/2023;05/09/2023;7175;123.27;3034.0;3.6;0;211.8;19
SP201916328047;Sudeste/SP*Jaboticabal;02/09/2023;02/09/2023;03/09/2023;03/09/2023;2885;142.33;1215.21;9.73;0;218.84;11
SP201914128004;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;12/09/2023;14/09/2023;3035;165.22;2241.6699999999996;6.915;0;256.87;36
SP201913126937;Sudeste/SP*Lorena;02/09/2023;02/09/2023;04/09/2023;04/09/2023;2815;172.47;7113.52;4.03;0;262.27;10
SC201916407430;Sul/SC*Blumenau;02/09/2023;02/09/2023;11/09/2023;12/09/2023;6915;149.77;6160.47;1.72;0;266.03;21
SP201914664761;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;04/09/2023;04/09/2023;3045;206.8;1527.43;3.44;0;318.55;6
RS201916348718;Sul/RS*Canoas;02/09/2023;02/09/2023;12/09/2023;13/09/2023;6155;333.0;940.4;1.51;0;321.74;13
SP201916224871;Sudeste/SP*Embu;02/09/2023;02/09/2023;05/09/2023;05/09/2023;3275;205.83;2378.45;7.84;48;323.63;23
SP201912845655;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;05/09/2023;05/09/2023;3385;261.13;2338.34;2.005;0;398.55;48
SP201915302477;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;03/09/2023;03/09/2023;3145;277.27;2678.99;4.62;0;415.58;42
RJ201913502953;Sudeste/RJ*Petrópolis;02/09/2023;02/09/2023;07/09/2023;07/09/2023;4855;227.9;1267.15;9.47;0;421.26;34
RJ201913444475;Sudeste/RJ*Petrópolis;02/09/2023;02/09/2023;03/09/2023;03/09/2023;4535;267.37;1267.15;9.47;0;456.27;68
RJ201914503052;Sudeste/RJ*Petrópolis;02/09/2023;02/09/2023;04/09/2023;04/09/2023;5105;252.27;1267.15;9.47;0;471.53;9
PR201915569139;Sul/PR*Almirante Tamandaré;02/09/2023;02/09/2023;04/09/2023;04/09/2023;5615;276.27;1468.55;3.9450000000000003;0;480.47;34
SP201914124576;Sudeste/SP*Jacareí;02/09/2023;02/09/2023;03/09/2023;03/09/2023;3285;335.84;2093.94;9.04;0;492.72;39
PR201913142484;Sul/PR*Londrina;02/09/2023;02/09/2023;06/09/2023;06/09/2023;6005;263.18;3510.3;4.22;0;495.63;40
SP201915749264;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;11/09/2023;13/09/2023;2565;321.46;2536.14;15.13;0;499.78;25
SP201915265321;Sudeste/SP*Catanduva;02/09/2023;02/09/2023;10/09/2023;10/09/2023;3045;353.37;31.26;6.96;0;529.63;74
SP201915206496;Sudeste/SP*Ribeirão Preto;02/09/2023;02/09/2023;05/09/2023;05/09/2023;2635;401.36;2911.88;7.84;0;576.67;17
SP201914241180;Sudeste/SP*São Paulo;02/09/2023;02/09/2023;08/09/2023;08/09/2023;3075;451.1;1161.28;4.03;0;644.8;64
PR201914126868;Sul/PR*Piraquara;02/09/2023;02/09/2023;09/09/2023;09/09/2023;5175;380.22;1779.74;8.63;0;655.56;13
RJ201912682166;Sudeste/RJ*Rio de Janeiro;02/09/2023;02/09/2023;12/09/2023;14/09/2023;4705;378.76;2959.85;2.075;0;682.45;68
RJ201915022713;Sudeste/RJ*Volta Redonda;02/09/2023;02/09/2023;09/09/2023;09/09/2023;4825;381.09;5244.32;9.0;0;687.88;34
MG201913883631;Sudeste/MG*Varginha;02/09/2023;02/09/2023;06/09/2023;06/09/2023;4185;468.51;933.71;10.66;0;730.56;88
MG201913908520;Sudeste/MG*Varginha;02/09/2023;02/09/2023;07/09/2023;07/09/2023;4065;605.44;933.71;10.66;0;969.02;39
MG201914843719;Sudeste/MG*Coronel Fabriciano;02/09/2023;02/09/2023;08/09/2023;08/09/2023;3925;678.43;6045.87;11.12;0;1154.97;173
RJ201913444475;Sudeste/RJ*Petrópolis;02/09/2023;02/09/2023;03/09/2023;03/09/2023;4535;807.65;1267.15;9.47;0;1409.52;141
MG201914946952;Sudeste/MG*Araxá;02/09/2023;02/09/2023;05/09/2023;05/09/2023;3875;2239.05;1622.47;9.2;0;3467.63;104
RS201913421981;Sul/RS*Canoas;02/09/2023;02/09/2023;04/09/2023;04/09/2023;6665;4561.62;940.4;1.51;0;4346.88;348
RS201913462691;Sul/RS*Porto Alegre;02/09/2023;02/09/2023;10/09/2023;13/09/2023;6205;4738.19;3477.65;6.53;0;4812.3;337
MG201914481074;Sudeste/MG*Araxá;02/09/2023;02/09/2023;07/09/2023;07/09/2023;4245;3348.86;1622.47;9.2;0;5485.43;768
RJ201915262317;Sudeste/RJ*Rio de Janeiro;02/09/2023;02/09/2023;05/09/2023;05/09/2023;4385;4051.96;2959.85;2.075;0;7462.17;597
RJ201914306317;Sudeste/RJ*Volta Redonda;02/09/2023;02/09/2023;06/09/2023;06/09/2023;4835;4313.95;5244.32;9.0;0;7959.32;637
MG201913527980;Sudeste/MG*Contagem;02/09/2023;02/09/2023;08/09/2023;08/09/2023;4175;5462.67;2239.12;4.095;0;8460.07;761
RS201915765867;Sul/RS*Porto Alegre;02/09/2023;02/09/2023;10/09/2023;12/09/2023;6245;8415.5;3477.65;6.53;0;8547.13;427
RJ201913648097;Sudeste/RJ*Rio de Janeiro;02/09/2023;02/09/2023;04/09/2023;04/09/2023;4905;5766.5;2959.85;2.075;0;9840.44;197
MG201913962288;Sudeste/MG*Sete Lagoas;02/09/2023;02/09/2023;07/09/2023;07/09/2023;3875;10253.93;3269.55;7.48;0;16498.68;495
SP201913501538;Sudeste/SP*São Paulo;03/09/2023;03/09/2023;07/09/2023;07/09/2023;3175;237.71;2271.52;3.76;0;347.53;21
RJ201914881976;Sudeste/RJ*Petrópolis;03/09/2023;03/09/2023;11/09/2023;11/09/2023;4665;124.83;465.97;5.8;0;225.74;14
