WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/01/2020;Hora:;18:00:00;;;;;;;;;
SP202012123325;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;03/01/2020;03/01/2020;2085;124.58;2288.84;9.67;0;230.27;23
RJ202011481869;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;05/01/2020;05/01/2020;5115;131.55;5320.1;3.73;0;235.76;21
RJ202012122607;Sudeste/RJ*Teresópolis;01/01/2020;01/01/2020;02/01/2020;02/01/2020;5105;147.91;2510.26;3.13;0;253.7;8
MG202012304951;Sudeste/MG*Varginha;01/01/2020;01/01/2020;07/01/2020;07/01/2020;4015;142.98;2631.39;5.76;0;254.86;25
MG202011501140;Sudeste/MG*Varginha;01/01/2020;01/01/2020;07/01/2020;07/01/2020;3905;139.2;2631.39;5.76;0;260.67;26
SP202012123885;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;11/01/2020;13/01/2020;2795;153.94;1632.46;10.43;0;276.38;11
PR202011867006;Sul/PR*Colombo;01/01/2020;01/01/2020;08/01/2020;08/01/2020;5255;149.62;1161.02;11.16;0;279.67;17
RJ202011846160;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;11/01/2020;12/01/2020;4905;155.67;1272.72;5.48;0;279.99;11
SP202012106697;Sudeste/SP*Americana;01/01/2020;01/01/2020;03/01/2020;03/01/2020;2975;156.88;2290.52;11.91;0;283.68;20
MG202011744328;Sudeste/MG*Divinópolis;01/01/2020;01/01/2020;10/01/2020;11/01/2020;3585;162.13;3248.46;5.65;0;284.94;20
RJ202011404863;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;07/01/2020;07/01/2020;5005;168.23;2038.82;6.125;0;291.06;38
RJ202011804057;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;03/01/2020;03/01/2020;4745;170.55;2009.62;5.89;0;296.09;30
RJ202012028130;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4735;179.23;2009.62;5.89;0;305.86;6
MG202012042094;Sudeste/MG*Uberlândia;01/01/2020;01/01/2020;10/01/2020;11/01/2020;3765;176.91;2731.52;3.02;0;318.76;16
RS202011481206;Sul/RS*Canoas;01/01/2020;01/01/2020;05/01/2020;05/01/2020;6655;186.12;3008.46;13.3;0;324.82;36
MG202012106687;Sudeste/MG*Uberlândia;01/01/2020;01/01/2020;02/01/2020;02/01/2020;3945;195.13;4772.0;4.98;0;339.35;41
RJ202011908971;Sudeste/RJ*Mesquita;01/01/2020;01/01/2020;11/01/2020;13/01/2020;4725;198.63;3776.15;5.04;0;363.8;36
SP202011941975;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;04/01/2020;04/01/2020;2255;210.3;1272.07;7.09;0;369.6;18
RJ202011883215;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4605;213.7;2038.82;6.125;0;369.72;15
SP202011409600;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;07/01/2020;07/01/2020;3075;221.48;1613.6000000000001;5.92;0;396.21;59
SP202011761824;Sudeste/SP*Guarulhos;01/01/2020;01/01/2020;05/01/2020;05/01/2020;2285;229.87;755.86;8.12;0;398.39;48
RS202012122568;Sul/RS*Porto Alegre;01/01/2020;01/01/2020;02/01/2020;02/01/2020;6145;222.3;3331.82;2.215;0;411.67;58
RJ202011506251;Sudeste/RJ*Volta Redonda;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4635;227.67;450.37;3.86;0;428.76;60
SP202011583626;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;04/01/2020;04/01/2020;3275;278.87;1764.94;8.49;0;473.46;57
RJ202011709453;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;05/01/2020;05/01/2020;4765;275.43;2038.82;6.125;0;479.85;53
RJ202012085747;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4705;291.46;1272.72;5.48;0;517.69;47
RJ202012345313;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;07/01/2020;07/01/2020;4645;310.9;1272.72;5.48;0;536.04;70
MG202011847837;Sudeste/MG*Contagem;01/01/2020;01/01/2020;09/01/2020;12/01/2020;4235;308.0;594.34;2.84;0;551.97;55
SP202011547069;Sudeste/SP*Ribeirão Pires;01/01/2020;01/01/2020;02/01/2020;02/01/2020;3495;335.89;4171.91;10.91;0;625.5;38
SP202011641635;Sudeste/SP*Santos;01/01/2020;01/01/2020;02/01/2020;02/01/2020;3215;354.03;1071.54;4.07;0;648.4;45
PR202011563810;Sul/PR*Maringá;01/01/2020;01/01/2020;11/01/2020;14/01/2020;6015;377.07;3563.1;6.16;0;654.64;85
MG202011767578;Sudeste/MG*Uberlândia;01/01/2020;01/01/2020;09/01/2020;10/01/2020;3655;368.51;2731.52;3.02;0;663.98;86
SP202011745156;Sudeste/SP*Cotia;01/01/2020;01/01/2020;08/01/2020;08/01/2020;3235;379.91;2402.15;2.31;0;689.49;90
RS202011885329;Sul/RS*Canoas;01/01/2020;01/01/2020;02/01/2020;02/01/2020;6405;422.2;3008.46;13.3;0;720.48;86
SP202011564949;Sudeste/SP*Mauá;01/01/2020;01/01/2020;09/01/2020;10/01/2020;2175;425.57;2346.0;5.74;0;735.0;51
SP202011402816;Sudeste/SP*Bauru;01/01/2020;01/01/2020;11/01/2020;12/01/2020;3065;402.37;568.5;8.17;0;738.29;96
SP202011589295;Sudeste/SP*Ribeirão Pires;01/01/2020;01/01/2020;10/01/2020;11/01/2020;2735;494.64;2817.89;2.25;0;842.65;34
SP202011643483;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;08/01/2020;08/01/2020;2205;497.29;2278.35;2.44;0;857.39;69
SP202012086170;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;11/01/2020;14/01/2020;2285;481.63;858.52;5.48;0;875.69;88
PR202011847208;Sul/PR*Arapongas;01/01/2020;01/01/2020;04/01/2020;04/01/2020;6065;488.3;1472.19;14.88;0;900.93;72
RJ202011441394;Sudeste/RJ*Volta Redonda;01/01/2020;01/01/2020;02/01/2020;02/01/2020;4935;547.83;450.37;3.86;0;959.42;67
MG202011689676;Sudeste/MG*Juiz de Fora;01/01/2020;01/01/2020;10/01/2020;13/01/2020;4205;564.39;2963.47;8.5;0;1016.91;112
RJ202011804057;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;03/01/2020;03/01/2020;4745;627.03;2009.62;5.89;0;1088.6;163
SP202011865721;Sudeste/SP*Araçatuba;01/01/2020;01/01/2020;08/01/2020;08/01/2020;2565;647.74;3899.66;4.54;0;1128.46;79
MG202011563499;Sudeste/MG*Contagem;01/01/2020;01/01/2020;03/01/2020;03/01/2020;3725;646.36;594.34;2.84;0;1148.06;69
SP202012229476;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;06/01/2020;06/01/2020;2495;650.77;5559.2;9.8;0;1168.34;93
RJ202012023458;Sudeste/RJ*Teresópolis;01/01/2020;01/01/2020;10/01/2020;12/01/2020;4835;691.92;2510.26;3.13;0;1224.63;147
RJ202011567384;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;07/01/2020;07/01/2020;4685;675.23;2053.59;7.93;0;1232.17;136
SP202011842084;Sudeste/SP*Guarulhos;01/01/2020;01/01/2020;10/01/2020;13/01/2020;2385;771.09;4841.4800000000005;4.86;0;1425.31;214
SP202011664738;Sudeste/SP*Ribeirão Preto;01/01/2020;01/01/2020;08/01/2020;08/01/2020;2375;785.5;1184.56;4.46;0;1433.4;115
RJ202011866535;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;10/01/2020;12/01/2020;4945;820.11;2053.59;7.93;0;1472.37;74
RJ202011883215;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4605;818.6;2038.82;6.125;0;1524.4;137
RJ202012122607;Sudeste/RJ*Teresópolis;01/01/2020;01/01/2020;02/01/2020;02/01/2020;5105;893.41;2510.26;3.13;0;1663.7;100
SP202012186415;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;07/01/2020;07/01/2020;2725;1043.08;1221.63;4.73;0;1804.64;126
RJ202011506251;Sudeste/RJ*Volta Redonda;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4635;1079.33;450.37;3.86;0;1955.3;39
RJ202011506212;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;06/01/2020;06/01/2020;4535;1141.14;5320.1;3.73;0;2078.58;249
SP202012381957;Sudeste/SP*São Bernardo do Campo;01/01/2020;01/01/2020;06/01/2020;06/01/2020;2115;1357.53;827.21;5.67;0;2463.75;271
SP202011968913;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;09/01/2020;10/01/2020;2945;1457.91;1663.92;19.14;0;2735.3;191
PR202012282925;Sul/PR*Paranavaí;01/01/2020;01/01/2020;07/01/2020;07/01/2020;5175;1590.55;2216.46;5.22;0;2756.59;358
SP202011469551;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;04/01/2020;04/01/2020;3445;1808.4;4720.37;3.07;0;3373.88;371
SC202012325188;Sul/SC*Criciúma;01/01/2020;01/01/2020;08/01/2020;08/01/2020;6965;1839.75;2703.67;7.26;0;3419.61;479
RS202011602811;Sul/RS*Porto Alegre;01/01/2020;01/01/2020;05/01/2020;05/01/2020;6295;2050.51;3331.82;2.215;0;3811.35;305
SP202011625040;Sudeste/SP*São Paulo;01/01/2020;01/01/2020;04/01/2020;04/01/2020;2405;2076.28;3208.28;1.9500000000000002;0;3852.09;308
RS202011882188;Sul/RS*Santana do Livramento;01/01/2020;01/01/2020;04/01/2020;04/01/2020;6345;2368.52;948.07;7.6;0;4119.16;371
RS202011668871;Sul/RS*Santa Maria;01/01/2020;01/01/2020;08/01/2020;08/01/2020;6525;2402.63;3386.86;2.9899999999999998;0;4384.37;570
RJ202011846160;Sudeste/RJ*Rio de Janeiro;01/01/2020;01/01/2020;11/01/2020;12/01/2020;4905;2623.54;1272.72;5.48;0;4554.75;547
RS202012206732;Sul/RS*Santana do Livramento;01/01/2020;01/01/2020;10/01/2020;12/01/2020;6675;2753.92;948.07;7.6;0;5147.52;103
RJ202011866535;Sudeste/RJ*Duque de Caxias;01/01/2020;01/01/2020;10/01/2020;12/01/2020;4945;4301.0;2053.59;7.93;0;7415.51;742
SC202011886018;Sul/SC*Criciúma;01/01/2020;01/01/2020;02/01/2020;02/01/2020;6855;6599.37;2703.67;7.26;0;11437.39;1716
PR202012326425;Sul/PR*Londrina;02/01/2020;02/01/2020;09/01/2020;09/01/2020;5765;64.34;2015.16;6.73;0;111.5;7
SP202012267954;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;03/01/2020;03/01/2020;3155;115.17;612.95;5.72;0;209.78;17
RJ202012326874;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;07/01/2020;07/01/2020;4425;167.36;891.55;12.11;0;306.52;34
SP202012362302;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;06/01/2020;06/01/2020;2525;125.26;1774.22;2.575;0;231.97;14
RJ202012049987;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;05/01/2020;05/01/2020;4575;55.98;891.55;12.11;0;102.53;7
RJ202011425574;Sudeste/RJ*Japeri;02/01/2020;02/01/2020;07/01/2020;07/01/2020;4865;135.91;2388.66;4.61;0;235.55;7
RS202011488027;Sul/RS*Cruz Alta;02/01/2020;02/01/2020;12/01/2020;14/01/2020;6225;73.15;2321.12;6.11;0;133.0;8
RS202011824720;Sul/RS*Santa Cruz do Sul;02/01/2020;02/01/2020;07/01/2020;07/01/2020;6205;120.6;1900.71;7.75;0;221.69;31
RS202011921403;Sul/RS*Santa Cruz do Sul;02/01/2020;02/01/2020;04/01/2020;04/01/2020;6715;125.39;1900.71;7.75;0;213.97;9
RS202012301556;Sul/RS*Rio Grande;02/01/2020;02/01/2020;03/01/2020;03/01/2020;6185;193.41;3408.38;7.73;0;342.93;38
RS202011664733;Sul/RS*São Leopoldo;02/01/2020;02/01/2020;11/01/2020;13/01/2020;6445;138.04;1399.1100000000001;6.39;0;237.19;9
RS202012182624;Sul/RS*Cruz Alta;02/01/2020;02/01/2020;04/01/2020;04/01/2020;6235;184.77;2321.12;6.11;0;330.53;23
MG202012044514;Sudeste/MG*Montes Claros;02/01/2020;02/01/2020;06/01/2020;06/01/2020;3985;201.01;1310.97;2.415;0;350.8;21
RJ202011683137;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;10/01/2020;11/01/2020;4395;143.8;2803.64;10.13;0;267.79;8
SP202011984270;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;10/01/2020;13/01/2020;2225;83.84;3045.02;1.9200000000000002;0;151.61;17
SC202012288016;Sul/SC*Brusque;02/01/2020;02/01/2020;04/01/2020;04/01/2020;6915;123.44;1754.91;1.345;0;226.08;14
SC202012188155;Sul/SC*Florianópolis;02/01/2020;02/01/2020;04/01/2020;04/01/2020;6955;188.6;892.31;11.38;0;335.58;44
SP202012047132;Sudeste/SP*Tatuí;02/01/2020;02/01/2020;08/01/2020;08/01/2020;2225;54.78;978.05;6.3;0;102.4;6
SP202011741950;Sudeste/SP*São Bernardo do Campo;02/01/2020;02/01/2020;10/01/2020;13/01/2020;3485;63.91;2188.99;10.35;0;113.51;10
SC202011706225;Sul/SC*Florianópolis;02/01/2020;02/01/2020;07/01/2020;07/01/2020;7125;71.89;892.31;11.38;0;134.87;15
SP202011802170;Sudeste/SP*Araraquara;02/01/2020;02/01/2020;05/01/2020;05/01/2020;3095;110.0;6703.94;6.79;0;195.39;12
SP202011925100;Sudeste/SP*Birigüi;02/01/2020;02/01/2020;12/01/2020;13/01/2020;3355;106.82;2833.18;12.7;0;197.44;6
SP202011789805;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;04/01/2020;04/01/2020;2855;131.37;1878.07;8.28;0;223.42;22
SP202011766355;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;04/01/2020;04/01/2020;3025;127.04;779.67;5.14;0;226.86;29
RJ202011869618;Sudeste/RJ*São João de Meriti;02/01/2020;02/01/2020;10/01/2020;13/01/2020;4485;140.91;4480.08;2.34;0;242.11;19
PR202011602946;Sul/PR*Foz do Iguaçu;02/01/2020;02/01/2020;08/01/2020;08/01/2020;5915;153.84;2423.72;1.88;0;273.25;33
SP202011764892;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;06/01/2020;06/01/2020;2715;159.05;2070.67;5.38;0;274.22;8
SP202011449595;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;04/01/2020;04/01/2020;2435;163.77;1584.71;5.59;0;288.83;38
PR202012227620;Sul/PR*Londrina;02/01/2020;02/01/2020;04/01/2020;04/01/2020;5845;179.87;2040.78;6.6049999999999995;0;318.36;22
RJ202012103174;Sudeste/RJ*São João de Meriti;02/01/2020;02/01/2020;03/01/2020;03/01/2020;4535;181.48;4480.08;2.34;0;328.17;13
SP202011707126;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;12/01/2020;14/01/2020;2815;174.51;1502.45;9.49;0;328.65;20
PR202012027555;Sul/PR*Pato Branco;02/01/2020;02/01/2020;04/01/2020;04/01/2020;5705;191.6;3113.05;5.91;0;328.65;10
SC202011564960;Sul/SC*Brusque;02/01/2020;02/01/2020;05/01/2020;05/01/2020;7065;188.32;1754.91;1.345;0;338.71;47
RJ202011843541;Sudeste/RJ*Japeri;02/01/2020;02/01/2020;12/01/2020;14/01/2020;4745;192.05;2388.66;4.61;0;344.18;31
SP202012184832;Sudeste/SP*Mauá;02/01/2020;02/01/2020;09/01/2020;09/01/2020;2365;204.3;6162.95;2.0;0;385.48;54
RS202011641382;Sul/RS*Porto Alegre;02/01/2020;02/01/2020;12/01/2020;14/01/2020;6515;231.57;1775.5900000000001;10.14;0;424.12;8
SP202012004153;Sudeste/SP*Campinas;02/01/2020;02/01/2020;08/01/2020;08/01/2020;3005;227.38;1483.94;4.83;0;428.21;26
RJ202011647665;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;03/01/2020;03/01/2020;4715;238.27;2803.64;10.13;0;431.65;39
MG202011489650;Sudeste/MG*Barbacena;02/01/2020;02/01/2020;06/01/2020;06/01/2020;3615;282.34;2884.43;5.95;0;485.96;58
SP202012144344;Sudeste/SP*Guarulhos;02/01/2020;02/01/2020;07/01/2020;07/01/2020;2225;309.85;2145.47;9.295000000000002;0;552.32;33
SP202011503416;Sudeste/SP*Bauru;02/01/2020;02/01/2020;05/01/2020;05/01/2020;2025;318.24;1984.35;1.715;0;557.34;72
SP202012126833;Sudeste/SP*Araçatuba;02/01/2020;02/01/2020;09/01/2020;09/01/2020;3045;317.58;5487.69;6.69;0;577.42;58
SP202012203583;Sudeste/SP*Ribeirão Pires;02/01/2020;02/01/2020;11/01/2020;13/01/2020;3335;329.96;3275.99;3.04;0;589.21;65
SP202011842371;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;06/01/2020;06/01/2020;3055;385.18;1884.95;6.69;0;657.3;46
RS202011825164;Sul/RS*Cachoeirinha;02/01/2020;02/01/2020;07/01/2020;07/01/2020;6605;385.78;2175.76;3.65;0;661.71;79
SP202012267316;Sudeste/SP*Bauru;02/01/2020;02/01/2020;09/01/2020;09/01/2020;3175;381.52;3641.29;11.74;0;664.67;100
SP202011626329;Sudeste/SP*Guarulhos;02/01/2020;02/01/2020;05/01/2020;05/01/2020;2065;366.42;895.31;6.23;0;690.06;69
SP202012204434;Sudeste/SP*Campinas;02/01/2020;02/01/2020;04/01/2020;04/01/2020;3415;415.83;1060.97;14.6;0;743.88;60
SP202012224539;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;04/01/2020;04/01/2020;2355;612.85;2173.51;13.39;0;1137.01;80
RS202012085840;Sul/RS*São Leopoldo;02/01/2020;02/01/2020;11/01/2020;12/01/2020;6205;686.14;1399.1100000000001;6.39;0;1205.87;84
SP202012126513;Sudeste/SP*Jandira;02/01/2020;02/01/2020;10/01/2020;13/01/2020;3025;747.63;3662.78;8.47;0;1271.48;191
MG202011944277;Sudeste/MG*Belo Horizonte;02/01/2020;02/01/2020;08/01/2020;08/01/2020;3835;781.92;2001.8;2.33;13;1341.2;27
MG202011622124;Sudeste/MG*Ipatinga;02/01/2020;02/01/2020;08/01/2020;08/01/2020;3745;794.44;3293.05;7.34;13;1418.64;213
SP202011749452;Sudeste/SP*Americana;02/01/2020;02/01/2020;06/01/2020;06/01/2020;3055;1096.36;1648.24;6.21;0;2041.64;306
SP202012286249;Sudeste/SP*Americana;02/01/2020;02/01/2020;12/01/2020;13/01/2020;2885;1313.86;4199.79;3.125;0;2269.18;272
RJ202011486441;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;03/01/2020;03/01/2020;4515;1405.39;2803.64;10.13;0;2456.97;197
MG202012346690;Sudeste/MG*Ipatinga;02/01/2020;02/01/2020;03/01/2020;03/01/2020;3615;1408.7;3293.05;7.34;0;2506.59;100
RS202011447943;Sul/RS*Porto Alegre;02/01/2020;02/01/2020;03/01/2020;03/01/2020;6695;1523.45;1775.5900000000001;10.14;0;2691.61;54
MG202011929130;Sudeste/MG*Belo Horizonte;02/01/2020;02/01/2020;07/01/2020;07/01/2020;4055;1444.57;2001.8;2.33;0;2725.6;273
MG202012021536;Sudeste/MG*Barbacena;02/01/2020;02/01/2020;09/01/2020;09/01/2020;3905;1481.83;2884.43;5.95;0;2734.0;191
RJ202011426042;Sudeste/RJ*Japeri;02/01/2020;02/01/2020;11/01/2020;13/01/2020;4885;2426.39;2388.66;4.61;0;4387.68;176
RJ202011843541;Sudeste/RJ*Japeri;02/01/2020;02/01/2020;12/01/2020;14/01/2020;4745;3019.19;2388.66;4.61;0;5223.52;366
RJ202012103174;Sudeste/RJ*São João de Meriti;02/01/2020;02/01/2020;03/01/2020;03/01/2020;4535;3191.99;4480.08;2.34;0;5639.56;338
RJ202012043318;Sudeste/RJ*São João de Meriti;02/01/2020;02/01/2020;11/01/2020;14/01/2020;4385;3246.47;4480.08;2.34;0;5715.62;514
RS202011628590;Sul/RS*Rio Grande;02/01/2020;02/01/2020;03/01/2020;03/01/2020;6305;3301.02;3408.38;7.73;0;6193.29;805
RJ202012049987;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;05/01/2020;05/01/2020;4575;3780.93;891.55;12.11;0;7120.4;498
RJ202011683137;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;10/01/2020;11/01/2020;4395;3909.97;2803.64;10.13;0;7281.14;364
SP202012029796;Sudeste/SP*Sumaré;02/01/2020;02/01/2020;10/01/2020;12/01/2020;2955;4807.49;895.31;4.99;0;8419.43;674
SP202012049236;Sudeste/SP*Araçatuba;02/01/2020;02/01/2020;05/01/2020;05/01/2020;2975;4713.47;3665.32;7.47;0;8761.09;350
RS202011584106;Sul/RS*Cachoeirinha;02/01/2020;02/01/2020;05/01/2020;05/01/2020;6195;4923.67;2175.76;3.65;0;9203.13;1380
MG202011848882;Sudeste/MG*Montes Claros;02/01/2020;02/01/2020;08/01/2020;08/01/2020;3965;7106.11;1310.97;2.415;0;12599.48;1638
SP202012327343;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;03/01/2020;03/01/2020;3455;7209.81;1622.21;7.86;0;13132.63;1182
RJ202011649104;Sudeste/RJ*Rio de Janeiro;02/01/2020;02/01/2020;06/01/2020;06/01/2020;4455;9959.91;891.55;12.11;0;18043.32;361
SP202011666646;Sudeste/SP*São Paulo;02/01/2020;02/01/2020;06/01/2020;06/01/2020;3355;9975.11;3704.46;14.49;0;18302.95;1281
SP202012248835;Sudeste/SP*Campinas;03/01/2020;03/01/2020;10/01/2020;10/01/2020;2895;158.92;2117.86;10.65;0;279.3;22
RJ202011566984;Sudeste/RJ*Rio de Janeiro;03/01/2020;03/01/2020;11/01/2020;14/01/2020;5095;186.77;2248.34;8.27;0;340.82;14
RS202011867764;Sul/RS*Porto Alegre;03/01/2020;03/01/2020;09/01/2020;09/01/2020;6375;72.88;1520.16;5.38;0;133.97;9
MG202012262410;Sudeste/MG*Ponte Nova;03/01/2020;03/01/2020;09/01/2020;09/01/2020;3955;77.67;4201.89;6.11;0;137.22;15
PR202011763075;Sul/PR*Cascavel;03/01/2020;03/01/2020;10/01/2020;10/01/2020;5485;138.83;1883.49;7.41;0;249.69;27
MG202011722277;Sudeste/MG*Belo Horizonte;03/01/2020;03/01/2020;12/01/2020;14/01/2020;3885;120.82;3206.2999999999997;3.44;0;212.72;26
